Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
59026,"Esquimalt--Saanich--Sooke","Esquimalt--Saanich--Sooke"," 1","Shirley",N,N,"",0,443,"Anderson","","Rob","People's Party - PPC","Parti populaire - PPC",N,N,27
59026,"Esquimalt--Saanich--Sooke","Esquimalt--Saanich--Sooke"," 1","Shirley",N,N,"",0,443,"Frost","","Laura Anne","Conservative","Conservateur",N,N,49
59026,"Esquimalt--Saanich--Sooke","Esquimalt--Saanich--Sooke"," 1","Shirley",N,N,"",0,443,"Garrison","","Randall","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,86
59026,"Esquimalt--Saanich--Sooke","Esquimalt--Saanich--Sooke"," 1","Shirley",N,N,"",0,443,"Gordon","","Harley","Green Party","Parti Vert",N,N,27
59026,"Esquimalt--Saanich--Sooke","Esquimalt--Saanich--Sooke"," 1","Shirley",N,N,"",0,443,"Kobayashi","","Doug","Liberal","Libéral",N,N,37
59026,"Esquimalt--Saanich--Sooke","Esquimalt--Saanich--Sooke"," 1","Shirley",N,N,"",0,443,"Strandlund","","Tyson Riel","Communist","Communiste",N,N,2
59026,"Esquimalt--Saanich--Sooke","Esquimalt--Saanich--Sooke"," 2","Juan de Fuca",N,N,"",2,457,"Anderson","","Rob","People's Party - PPC","Parti populaire - PPC",N,N,4
59026,"Esquimalt--Saanich--Sooke","Esquimalt--Saanich--Sooke"," 2","Juan de Fuca",N,N,"",2,457,"Frost","","Laura Anne","Conservative","Conservateur",N,N,48
59026,"Esquimalt--Saanich--Sooke","Esquimalt--Saanich--Sooke"," 2","Juan de Fuca",N,N,"",2,457,"Garrison","","Randall","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,70
59026,"Esquimalt--Saanich--Sooke","Esquimalt--Saanich--Sooke"," 2","Juan de Fuca",N,N,"",2,457,"Gordon","","Harley","Green Party","Parti Vert",N,N,25
59026,"Esquimalt--Saanich--Sooke","Esquimalt--Saanich--Sooke"," 2","Juan de Fuca",N,N,"",2,457,"Kobayashi","","Doug","Liberal","Libéral",N,N,49
59026,"Esquimalt--Saanich--Sooke","Esquimalt--Saanich--Sooke"," 2","Juan de Fuca",N,N,"",2,457,"Strandlund","","Tyson Riel","Communist","Communiste",N,N,0
59026,"Esquimalt--Saanich--Sooke","Esquimalt--Saanich--Sooke"," 3","Saanich",N,N,"",1,411,"Anderson","","Rob","People's Party - PPC","Parti populaire - PPC",N,N,7
59026,"Esquimalt--Saanich--Sooke","Esquimalt--Saanich--Sooke"," 3","Saanich",N,N,"",1,411,"Frost","","Laura Anne","Conservative","Conservateur",N,N,48
59026,"Esquimalt--Saanich--Sooke","Esquimalt--Saanich--Sooke"," 3","Saanich",N,N,"",1,411,"Garrison","","Randall","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,53
59026,"Esquimalt--Saanich--Sooke","Esquimalt--Saanich--Sooke"," 3","Saanich",N,N,"",1,411,"Gordon","","Harley","Green Party","Parti Vert",N,N,28
59026,"Esquimalt--Saanich--Sooke","Esquimalt--Saanich--Sooke"," 3","Saanich",N,N,"",1,411,"Kobayashi","","Doug","Liberal","Libéral",N,N,29
59026,"Esquimalt--Saanich--Sooke","Esquimalt--Saanich--Sooke"," 3","Saanich",N,N,"",1,411,"Strandlund","","Tyson Riel","Communist","Communiste",N,N,0
59026,"Esquimalt--Saanich--Sooke","Esquimalt--Saanich--Sooke"," 4","Saanich",N,N,"",0,523,"Anderson","","Rob","People's Party - PPC","Parti populaire - PPC",N,N,7
59026,"Esquimalt--Saanich--Sooke","Esquimalt--Saanich--Sooke"," 4","Saanich",N,N,"",0,523,"Frost","","Laura Anne","Conservative","Conservateur",N,N,52
59026,"Esquimalt--Saanich--Sooke","Esquimalt--Saanich--Sooke"," 4","Saanich",N,N,"",0,523,"Garrison","","Randall","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,63
59026,"Esquimalt--Saanich--Sooke","Esquimalt--Saanich--Sooke"," 4","Saanich",N,N,"",0,523,"Gordon","","Harley","Green Party","Parti Vert",N,N,9
59026,"Esquimalt--Saanich--Sooke","Esquimalt--Saanich--Sooke"," 4","Saanich",N,N,"",0,523,"Kobayashi","","Doug","Liberal","Libéral",N,N,34
59026,"Esquimalt--Saanich--Sooke","Esquimalt--Saanich--Sooke"," 4","Saanich",N,N,"",0,523,"Strandlund","","Tyson Riel","Communist","Communiste",N,N,1
59026,"Esquimalt--Saanich--Sooke","Esquimalt--Saanich--Sooke"," 5","Saanich",N,N,"",0,486,"Anderson","","Rob","People's Party - PPC","Parti populaire - PPC",N,N,10
59026,"Esquimalt--Saanich--Sooke","Esquimalt--Saanich--Sooke"," 5","Saanich",N,N,"",0,486,"Frost","","Laura Anne","Conservative","Conservateur",N,N,35
59026,"Esquimalt--Saanich--Sooke","Esquimalt--Saanich--Sooke"," 5","Saanich",N,N,"",0,486,"Garrison","","Randall","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,66
59026,"Esquimalt--Saanich--Sooke","Esquimalt--Saanich--Sooke"," 5","Saanich",N,N,"",0,486,"Gordon","","Harley","Green Party","Parti Vert",N,N,25
59026,"Esquimalt--Saanich--Sooke","Esquimalt--Saanich--Sooke"," 5","Saanich",N,N,"",0,486,"Kobayashi","","Doug","Liberal","Libéral",N,N,28
59026,"Esquimalt--Saanich--Sooke","Esquimalt--Saanich--Sooke"," 5","Saanich",N,N,"",0,486,"Strandlund","","Tyson Riel","Communist","Communiste",N,N,0
59026,"Esquimalt--Saanich--Sooke","Esquimalt--Saanich--Sooke"," 6","Saanich",N,N,"",0,471,"Anderson","","Rob","People's Party - PPC","Parti populaire - PPC",N,N,3
59026,"Esquimalt--Saanich--Sooke","Esquimalt--Saanich--Sooke"," 6","Saanich",N,N,"",0,471,"Frost","","Laura Anne","Conservative","Conservateur",N,N,52
59026,"Esquimalt--Saanich--Sooke","Esquimalt--Saanich--Sooke"," 6","Saanich",N,N,"",0,471,"Garrison","","Randall","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,46
59026,"Esquimalt--Saanich--Sooke","Esquimalt--Saanich--Sooke"," 6","Saanich",N,N,"",0,471,"Gordon","","Harley","Green Party","Parti Vert",N,N,21
