Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 1A","Onion Lake",N,N,"",0,1136,"Falk","","Rosemarie","Conservative","Conservateur",Y,Y,5
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 1A","Onion Lake",N,N,"",0,1136,"Hansen","","Erik","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,47
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 1A","Onion Lake",N,N,"",0,1136,"Ingram","","Larry","Liberal","Libéral",N,N,26
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 1A","Onion Lake",N,N,"",0,1136,"Rutherford","","Ken","Maverick Party","Maverick Party",N,N,0
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 1A","Onion Lake",N,N,"",0,1136,"Sieben","","Terry","People's Party - PPC","Parti populaire - PPC",N,N,5
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 1A","Onion Lake",N,N,"",0,1136,"Wall","","Kerri","Green Party","Parti Vert",N,N,0
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 1B","Onion Lake",N,N,"",4,933,"Falk","","Rosemarie","Conservative","Conservateur",Y,Y,7
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 1B","Onion Lake",N,N,"",4,933,"Hansen","","Erik","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,75
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 1B","Onion Lake",N,N,"",4,933,"Ingram","","Larry","Liberal","Libéral",N,N,9
47001,"Battlefords--Lloydminster","Battlefords--Lloydminster"," 1B","Onion Lake",N,N,"",4,933,"Rutherford","","Ken","Maverick Party","Maverick Party",N,N,1
