Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
35111,"Vaughan--Woodbridge","Vaughan--Woodbridge"," 1A","Vaughan",N,N,"",1,393,"DeVita","","Peter Michael","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,15
35111,"Vaughan--Woodbridge","Vaughan--Woodbridge"," 1A","Vaughan",N,N,"",1,393,"Greco","","Mario","People's Party - PPC","Parti populaire - PPC",N,N,6
35111,"Vaughan--Woodbridge","Vaughan--Woodbridge"," 1A","Vaughan",N,N,"",1,393,"Khan","","Muhammad Hassan","Green Party","Parti Vert",N,N,2
35111,"Vaughan--Woodbridge","Vaughan--Woodbridge"," 1A","Vaughan",N,N,"",1,393,"Mele","","Luca","Independent","Indépendant(e)",N,N,1
35111,"Vaughan--Woodbridge","Vaughan--Woodbridge"," 1A","Vaughan",N,N,"",1,393,"Panacci","","Angela","Conservative","Conservateur",N,N,50
35111,"Vaughan--Woodbridge","Vaughan--Woodbridge"," 1A","Vaughan",N,N,"",1,393,"Sorbara","","Francesco","Liberal","Libéral",Y,Y,54
35111,"Vaughan--Woodbridge","Vaughan--Woodbridge"," 1B","Vaughan",N,N,"",0,373,"DeVita","","Peter Michael","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,8
35111,"Vaughan--Woodbridge","Vaughan--Woodbridge"," 1B","Vaughan",N,N,"",0,373,"Greco","","Mario","People's Party - PPC","Parti populaire - PPC",N,N,1
35111,"Vaughan--Woodbridge","Vaughan--Woodbridge"," 1B","Vaughan",N,N,"",0,373,"Khan","","Muhammad Hassan","Green Party","Parti Vert",N,N,0
35111,"Vaughan--Woodbridge","Vaughan--Woodbridge"," 1B","Vaughan",N,N,"",0,373,"Mele","","Luca","Independent","Indépendant(e)",N,N,0
35111,"Vaughan--Woodbridge","Vaughan--Woodbridge"," 1B","Vaughan",N,N,"",0,373,"Panacci","","Angela","Conservative","Conservateur",N,N,35
35111,"Vaughan--Woodbridge","Vaughan--Woodbridge"," 1B","Vaughan",N,N,"",0,373,"Sorbara","","Francesco","Liberal","Libéral",Y,Y,61
35111,"Vaughan--Woodbridge","Vaughan--Woodbridge"," 2","Vaughan",N,N,"",0,521,"DeVita","","Peter Michael","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,13
35111,"Vaughan--Woodbridge","Vaughan--Woodbridge"," 2","Vaughan",N,N,"",0,521,"Greco","","Mario","People's Party - PPC","Parti populaire - PPC",N,N,7
35111,"Vaughan--Woodbridge","Vaughan--Woodbridge"," 2","Vaughan",N,N,"",0,521,"Khan","","Muhammad Hassan","Green Party","Parti Vert",N,N,4
35111,"Vaughan--Woodbridge","Vaughan--Woodbridge"," 2","Vaughan",N,N,"",0,521,"Mele","","Luca","Independent","Indépendant(e)",N,N,0
35111,"Vaughan--Woodbridge","Vaughan--Woodbridge"," 2","Vaughan",N,N,"",0,521,"Panacci","","Angela","Conservative","Conservateur",N,N,67
35111,"Vaughan--Woodbridge","Vaughan--Woodbridge"," 2","Vaughan",N,N,"",0,521,"Sorbara","","Francesco","Liberal","Libéral",Y,Y,82
35111,"Vaughan--Woodbridge","Vaughan--Woodbridge"," 3","Vaughan",N,N,"",5,489,"DeVita","","Peter Michael","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,25
35111,"Vaughan--Woodbridge","Vaughan--Woodbridge"," 3","Vaughan",N,N,"",5,489,"Greco","","Mario","People's Party - PPC","Parti populaire - PPC",N,N,2
35111,"Vaughan--Woodbridge","Vaughan--Woodbridge"," 3","Vaughan",N,N,"",5,489,"Khan","","Muhammad Hassan","Green Party","Parti Vert",N,N,1
35111,"Vaughan--Woodbridge","Vaughan--Woodbridge"," 3","Vaughan",N,N,"",5,489,"Mele","","Luca","Independent","Indépendant(e)",N,N,2
35111,"Vaughan--Woodbridge","Vaughan--Woodbridge"," 3","Vaughan",N,N,"",5,489,"Panacci","","Angela","Conservative","Conservateur",N,N,55
35111,"Vaughan--Woodbridge","Vaughan--Woodbridge"," 3","Vaughan",N,N,"",5,489,"Sorbara","","Francesco","Liberal","Libéral",Y,Y,65
35111,"Vaughan--Woodbridge","Vaughan--Woodbridge"," 4","Vaughan",N,N,"",0,512,"DeVita","","Peter Michael","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,18
35111,"Vaughan--Woodbridge","Vaughan--Woodbridge"," 4","Vaughan",N,N,"",0,512,"Greco","","Mario","People's Party - PPC","Parti populaire - PPC",N,N,15
35111,"Vaughan--Woodbridge","Vaughan--Woodbridge"," 4","Vaughan",N,N,"",0,512,"Khan","","Muhammad Hassan","Green Party","Parti Vert",N,N,1
35111,"Vaughan--Woodbridge","Vaughan--Woodbridge"," 4","Vaughan",N,N,"",0,512,"Mele","","Luca","Independent","Indépendant(e)",N,N,1
35111,"Vaughan--Woodbridge","Vaughan--Woodbridge"," 4","Vaughan",N,N,"",0,512,"Panacci","","Angela","Conservative","Conservateur",N,N,57
35111,"Vaughan--Woodbridge","Vaughan--Woodbridge"," 4","Vaughan",N,N,"",0,512,"Sorbara","","Francesco","Liberal","Libéral",Y,Y,99
