Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
35015,"Burlington","Burlington"," 1","Burlington",N,N,"",2,412,"Bator","","Michael","People's Party - PPC","Parti populaire - PPC",N,N,11
35015,"Burlington","Burlington"," 1","Burlington",N,N,"",2,412,"Brown","","Emily","Conservative","Conservateur",N,N,115
35015,"Burlington","Burlington"," 1","Burlington",N,N,"",2,412,"Carroll","","Jevin David","Parti Rhinocéros Party","Parti Rhinocéros Party",N,N,0
35015,"Burlington","Burlington"," 1","Burlington",N,N,"",2,412,"Cullis","","Christian","Green Party","Parti Vert",N,N,7
35015,"Burlington","Burlington"," 1","Burlington",N,N,"",2,412,"Gould","","Karina","Liberal","Libéral",Y,Y,159
35015,"Burlington","Burlington"," 1","Burlington",N,N,"",2,412,"Page","","Nick","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,38
35015,"Burlington","Burlington"," 2","Burlington",N,N,"1",0,473,"Bator","","Michael","People's Party - PPC","Parti populaire - PPC",N,N,0
35015,"Burlington","Burlington"," 2","Burlington",N,N,"1",0,473,"Brown","","Emily","Conservative","Conservateur",N,N,0
35015,"Burlington","Burlington"," 2","Burlington",N,N,"1",0,473,"Carroll","","Jevin David","Parti Rhinocéros Party","Parti Rhinocéros Party",N,N,0
35015,"Burlington","Burlington"," 2","Burlington",N,N,"1",0,473,"Cullis","","Christian","Green Party","Parti Vert",N,N,0
35015,"Burlington","Burlington"," 2","Burlington",N,N,"1",0,473,"Gould","","Karina","Liberal","Libéral",Y,Y,0
35015,"Burlington","Burlington"," 2","Burlington",N,N,"1",0,473,"Page","","Nick","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
35015,"Burlington","Burlington"," 3","Burlington",N,N,"",1,517,"Bator","","Michael","People's Party - PPC","Parti populaire - PPC",N,N,6
35015,"Burlington","Burlington"," 3","Burlington",N,N,"",1,517,"Brown","","Emily","Conservative","Conservateur",N,N,67
35015,"Burlington","Burlington"," 3","Burlington",N,N,"",1,517,"Carroll","","Jevin David","Parti Rhinocéros Party","Parti Rhinocéros Party",N,N,0
35015,"Burlington","Burlington"," 3","Burlington",N,N,"",1,517,"Cullis","","Christian","Green Party","Parti Vert",N,N,3
35015,"Burlington","Burlington"," 3","Burlington",N,N,"",1,517,"Gould","","Karina","Liberal","Libéral",Y,Y,80
35015,"Burlington","Burlington"," 3","Burlington",N,N,"",1,517,"Page","","Nick","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,20
35015,"Burlington","Burlington"," 4","Burlington",N,N,"",1,390,"Bator","","Michael","People's Party - PPC","Parti populaire - PPC",N,N,7
35015,"Burlington","Burlington"," 4","Burlington",N,N,"",1,390,"Brown","","Emily","Conservative","Conservateur",N,N,59
35015,"Burlington","Burlington"," 4","Burlington",N,N,"",1,390,"Carroll","","Jevin David","Parti Rhinocéros Party","Parti Rhinocéros Party",N,N,0
35015,"Burlington","Burlington"," 4","Burlington",N,N,"",1,390,"Cullis","","Christian","Green Party","Parti Vert",N,N,2
35015,"Burlington","Burlington"," 4","Burlington",N,N,"",1,390,"Gould","","Karina","Liberal","Libéral",Y,Y,58
35015,"Burlington","Burlington"," 4","Burlington",N,N,"",1,390,"Page","","Nick","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,20
35015,"Burlington","Burlington"," 5","Burlington",N,N,"",1,486,"Bator","","Michael","People's Party - PPC","Parti populaire - PPC",N,N,11
35015,"Burlington","Burlington"," 5","Burlington",N,N,"",1,486,"Brown","","Emily","Conservative","Conservateur",N,N,91
35015,"Burlington","Burlington"," 5","Burlington",N,N,"",1,486,"Carroll","","Jevin David","Parti Rhinocéros Party","Parti Rhinocéros Party",N,N,0
35015,"Burlington","Burlington"," 5","Burlington",N,N,"",1,486,"Cullis","","Christian","Green Party","Parti Vert",N,N,3
35015,"Burlington","Burlington"," 5","Burlington",N,N,"",1,486,"Gould","","Karina","Liberal","Libéral",Y,Y,70
35015,"Burlington","Burlington"," 5","Burlington",N,N,"",1,486,"Page","","Nick","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,27
35015,"Burlington","Burlington"," 6","Burlington",N,N,"",0,477,"Bator","","Michael","People's Party - PPC","Parti populaire - PPC",N,N,12
35015,"Burlington","Burlington"," 6","Burlington",N,N,"",0,477,"Brown","","Emily","Conservative","Conservateur",N,N,75
35015,"Burlington","Burlington"," 6","Burlington",N,N,"",0,477,"Carroll","","Jevin David","Parti Rhinocéros Party","Parti Rhinocéros Party",N,N,0
35015,"Burlington","Burlington"," 6","Burlington",N,N,"",0,477,"Cullis","","Christian","Green Party","Parti Vert",N,N,4
35015,"Burlington","Burlington"," 6","Burlington",N,N,"",0,477,"Gould","","Karina","Liberal","Libéral",Y,Y,71
35015,"Burlington","Burlington"," 6","Burlington",N,N,"",0,477,"Page","","Nick","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,22
35015,"Burlington","Burlington"," 7","Burlington",N,N,"",1,368,"Bator","","Michael","People's Party - PPC","Parti populaire - PPC",N,N,3
35015,"Burlington","Burlington"," 7","Burlington",N,N,"",1,368,"Brown","","Emily","Conservative","Conservateur",N,N,56
35015,"Burlington","Burlington"," 7","Burlington",N,N,"",1,368,"Carroll","","Jevin David","Parti Rhinocéros Party","Parti Rhinocéros Party",N,N,1
35015,"Burlington","Burlington"," 7","Burlington",N,N,"",1,368,"Cullis","","Christian","Green Party","Parti Vert",N,N,3
35015,"Burlington","Burlington"," 7","Burlington",N,N,"",1,368,"Gould","","Karina","Liberal","Libéral",Y,Y,73
35015,"Burlington","Burlington"," 7","Burlington",N,N,"",1,368,"Page","","Nick","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,17
35015,"Burlington","Burlington"," 8","Burlington",N,N,"",5,464,"Bator","","Michael","People's Party - PPC","Parti populaire - PPC",N,N,5
35015,"Burlington","Burlington"," 8","Burlington",N,N,"",5,464,"Brown","","Emily","Conservative","Conservateur",N,N,67
35015,"Burlington","Burlington"," 8","Burlington",N,N,"",5,464,"Carroll","","Jevin David","Parti Rhinocéros Party","Parti Rhinocéros Party",N,N,0
35015,"Burlington","Burlington"," 8","Burlington",N,N,"",5,464,"Cullis","","Christian","Green Party","Parti Vert",N,N,4
35015,"Burlington","Burlington"," 8","Burlington",N,N,"",5,464,"Gould","","Karina","Liberal","Libéral",Y,Y,68
35015,"Burlington","Burlington"," 8","Burlington",N,N,"",5,464,"Page","","Nick","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,21
35015,"Burlington","Burlington"," 9","Burlington",N,N,"",0,361,"Bator","","Michael","People's Party - PPC","Parti populaire - PPC",N,N,4
35015,"Burlington","Burlington"," 9","Burlington",N,N,"",0,361,"Brown","","Emily","Conservative","Conservateur",N,N,65
35015,"Burlington","Burlington"," 9","Burlington",N,N,"",0,361,"Carroll","","Jevin David","Parti Rhinocéros Party","Parti Rhinocéros Party",N,N,0
35015,"Burlington","Burlington"," 9","Burlington",N,N,"",0,361,"Cullis","","Christian","Green Party","Parti Vert",N,N,4
35015,"Burlington","Burlington"," 9","Burlington",N,N,"",0,361,"Gould","","Karina","Liberal","Libéral",Y,Y,55
35015,"Burlington","Burlington"," 9","Burlington",N,N,"",0,361,"Page","","Nick","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,21
35015,"Burlington","Burlington"," 10","Burlington",N,N,"",0,377,"Bator","","Michael","People's Party - PPC","Parti populaire - PPC",N,N,6
35015,"Burlington","Burlington"," 10","Burlington",N,N,"",0,377,"Brown","","Emily","Conservative","Conservateur",N,N,56
35015,"Burlington","Burlington"," 10","Burlington",N,N,"",0,377,"Carroll","","Jevin David","Parti Rhinocéros Party","Parti Rhinocéros Party",N,N,1
35015,"Burlington","Burlington"," 10","Burlington",N,N,"",0,377,"Cullis","","Christian","Green Party","Parti Vert",N,N,5
