Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
24065,"Marc-Aurèle-Fortin","Marc-Aurèle-Fortin"," 1","Laval",N,N,"",1,561,"Faour","","Ali","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,31
24065,"Marc-Aurèle-Fortin","Marc-Aurèle-Fortin"," 1","Laval",N,N,"",1,561,"Flibotte","","Micheline","Free Party Canada","Parti Libre Canada",N,N,13
24065,"Marc-Aurèle-Fortin","Marc-Aurèle-Fortin"," 1","Laval",N,N,"",1,561,"Lacharité","","Manon D.","Bloc Québécois","Bloc Québécois",N,N,58
24065,"Marc-Aurèle-Fortin","Marc-Aurèle-Fortin"," 1","Laval",N,N,"",1,561,"Léger","","Louis","People's Party - PPC","Parti populaire - PPC",N,N,5
24065,"Marc-Aurèle-Fortin","Marc-Aurèle-Fortin"," 1","Laval",N,N,"",1,561,"Petrari","","Sarah","Conservative","Conservateur",N,N,12
24065,"Marc-Aurèle-Fortin","Marc-Aurèle-Fortin"," 1","Laval",N,N,"",1,561,"Robillard","","Yves","Liberal","Libéral",Y,Y,100
24065,"Marc-Aurèle-Fortin","Marc-Aurèle-Fortin"," 2","Laval",N,N,"",3,554,"Faour","","Ali","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,22
24065,"Marc-Aurèle-Fortin","Marc-Aurèle-Fortin"," 2","Laval",N,N,"",3,554,"Flibotte","","Micheline","Free Party Canada","Parti Libre Canada",N,N,3
24065,"Marc-Aurèle-Fortin","Marc-Aurèle-Fortin"," 2","Laval",N,N,"",3,554,"Lacharité","","Manon D.","Bloc Québécois","Bloc Québécois",N,N,76
24065,"Marc-Aurèle-Fortin","Marc-Aurèle-Fortin"," 2","Laval",N,N,"",3,554,"Léger","","Louis","People's Party - PPC","Parti populaire - PPC",N,N,12
24065,"Marc-Aurèle-Fortin","Marc-Aurèle-Fortin"," 2","Laval",N,N,"",3,554,"Petrari","","Sarah","Conservative","Conservateur",N,N,24
24065,"Marc-Aurèle-Fortin","Marc-Aurèle-Fortin"," 2","Laval",N,N,"",3,554,"Robillard","","Yves","Liberal","Libéral",Y,Y,95
24065,"Marc-Aurèle-Fortin","Marc-Aurèle-Fortin"," 3","Laval",N,N,"",3,491,"Faour","","Ali","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,31
24065,"Marc-Aurèle-Fortin","Marc-Aurèle-Fortin"," 3","Laval",N,N,"",3,491,"Flibotte","","Micheline","Free Party Canada","Parti Libre Canada",N,N,9
24065,"Marc-Aurèle-Fortin","Marc-Aurèle-Fortin"," 3","Laval",N,N,"",3,491,"Lacharité","","Manon D.","Bloc Québécois","Bloc Québécois",N,N,79
24065,"Marc-Aurèle-Fortin","Marc-Aurèle-Fortin"," 3","Laval",N,N,"",3,491,"Léger","","Louis","People's Party - PPC","Parti populaire - PPC",N,N,2
24065,"Marc-Aurèle-Fortin","Marc-Aurèle-Fortin"," 3","Laval",N,N,"",3,491,"Petrari","","Sarah","Conservative","Conservateur",N,N,14
24065,"Marc-Aurèle-Fortin","Marc-Aurèle-Fortin"," 3","Laval",N,N,"",3,491,"Robillard","","Yves","Liberal","Libéral",Y,Y,94
24065,"Marc-Aurèle-Fortin","Marc-Aurèle-Fortin"," 4","Laval",N,N,"",3,547,"Faour","","Ali","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,23
24065,"Marc-Aurèle-Fortin","Marc-Aurèle-Fortin"," 4","Laval",N,N,"",3,547,"Flibotte","","Micheline","Free Party Canada","Parti Libre Canada",N,N,6
24065,"Marc-Aurèle-Fortin","Marc-Aurèle-Fortin"," 4","Laval",N,N,"",3,547,"Lacharité","","Manon D.","Bloc Québécois","Bloc Québécois",N,N,72
24065,"Marc-Aurèle-Fortin","Marc-Aurèle-Fortin"," 4","Laval",N,N,"",3,547,"Léger","","Louis","People's Party - PPC","Parti populaire - PPC",N,N,11
24065,"Marc-Aurèle-Fortin","Marc-Aurèle-Fortin"," 4","Laval",N,N,"",3,547,"Petrari","","Sarah","Conservative","Conservateur",N,N,15
24065,"Marc-Aurèle-Fortin","Marc-Aurèle-Fortin"," 4","Laval",N,N,"",3,547,"Robillard","","Yves","Liberal","Libéral",Y,Y,96
24065,"Marc-Aurèle-Fortin","Marc-Aurèle-Fortin"," 5","Laval",N,N,"",7,554,"Faour","","Ali","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,29
