Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
59036,"Vancouver Granville","Vancouver Granville"," 1","Vancouver",N,N,"",0,474,"Appadurai","","Anjali","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,56
59036,"Vancouver Granville","Vancouver Granville"," 1","Vancouver",N,N,"",0,474,"Che","","Kailin","Conservative","Conservateur",N,N,19
59036,"Vancouver Granville","Vancouver Granville"," 1","Vancouver",N,N,"",0,474,"Jewett","","Damian","People's Party - PPC","Parti populaire - PPC",N,N,3
59036,"Vancouver Granville","Vancouver Granville"," 1","Vancouver",N,N,"",0,474,"Noormohamed","","Taleeb","Liberal","Libéral",N,Y,26
59036,"Vancouver Granville","Vancouver Granville"," 1","Vancouver",N,N,"",0,474,"Popat","","Imtiaz","Green Party","Parti Vert",N,N,8
59036,"Vancouver Granville","Vancouver Granville"," 2","Vancouver",N,N,"",2,409,"Appadurai","","Anjali","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,60
59036,"Vancouver Granville","Vancouver Granville"," 2","Vancouver",N,N,"",2,409,"Che","","Kailin","Conservative","Conservateur",N,N,29
59036,"Vancouver Granville","Vancouver Granville"," 2","Vancouver",N,N,"",2,409,"Jewett","","Damian","People's Party - PPC","Parti populaire - PPC",N,N,2
59036,"Vancouver Granville","Vancouver Granville"," 2","Vancouver",N,N,"",2,409,"Noormohamed","","Taleeb","Liberal","Libéral",N,Y,47
59036,"Vancouver Granville","Vancouver Granville"," 2","Vancouver",N,N,"",2,409,"Popat","","Imtiaz","Green Party","Parti Vert",N,N,9
