Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
35106,"Thunder Bay--Superior North","Thunder Bay--Supérieur-Nord"," 1","Aroland",N,N,"",0,202,"Bryson","","Chantelle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,35
35106,"Thunder Bay--Superior North","Thunder Bay--Supérieur-Nord"," 1","Aroland",N,N,"",0,202,"Daines","","Rick","People's Party - PPC","Parti populaire - PPC",N,N,3
35106,"Thunder Bay--Superior North","Thunder Bay--Supérieur-Nord"," 1","Aroland",N,N,"",0,202,"Hajdu","","Patty","Liberal","Libéral",Y,Y,42
35106,"Thunder Bay--Superior North","Thunder Bay--Supérieur-Nord"," 1","Aroland",N,N,"",0,202,"Moddejonge","","Amanda","Green Party","Parti Vert",N,N,1
35106,"Thunder Bay--Superior North","Thunder Bay--Supérieur-Nord"," 1","Aroland",N,N,"",0,202,"Taylor","","Joshua","Conservative","Conservateur",N,N,3
35106,"Thunder Bay--Superior North","Thunder Bay--Supérieur-Nord"," 1","Aroland",N,N,"",0,202,"Vodden","","Alexander","Libertarian","Libertarien",N,N,0
35106,"Thunder Bay--Superior North","Thunder Bay--Supérieur-Nord"," 2","Armstrong",N,N,"",1,373,"Bryson","","Chantelle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,19
35106,"Thunder Bay--Superior North","Thunder Bay--Supérieur-Nord"," 2","Armstrong",N,N,"",1,373,"Daines","","Rick","People's Party - PPC","Parti populaire - PPC",N,N,2
35106,"Thunder Bay--Superior North","Thunder Bay--Supérieur-Nord"," 2","Armstrong",N,N,"",1,373,"Hajdu","","Patty","Liberal","Libéral",Y,Y,34
35106,"Thunder Bay--Superior North","Thunder Bay--Supérieur-Nord"," 2","Armstrong",N,N,"",1,373,"Moddejonge","","Amanda","Green Party","Parti Vert",N,N,3
35106,"Thunder Bay--Superior North","Thunder Bay--Supérieur-Nord"," 2","Armstrong",N,N,"",1,373,"Taylor","","Joshua","Conservative","Conservateur",N,N,14
35106,"Thunder Bay--Superior North","Thunder Bay--Supérieur-Nord"," 2","Armstrong",N,N,"",1,373,"Vodden","","Alexander","Libertarian","Libertarien",N,N,1
35106,"Thunder Bay--Superior North","Thunder Bay--Supérieur-Nord"," 3","Greenstone--Nakina",N,N,"",0,325,"Bryson","","Chantelle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,26
35106,"Thunder Bay--Superior North","Thunder Bay--Supérieur-Nord"," 3","Greenstone--Nakina",N,N,"",0,325,"Daines","","Rick","People's Party - PPC","Parti populaire - PPC",N,N,8
35106,"Thunder Bay--Superior North","Thunder Bay--Supérieur-Nord"," 3","Greenstone--Nakina",N,N,"",0,325,"Hajdu","","Patty","Liberal","Libéral",Y,Y,24
35106,"Thunder Bay--Superior North","Thunder Bay--Supérieur-Nord"," 3","Greenstone--Nakina",N,N,"",0,325,"Moddejonge","","Amanda","Green Party","Parti Vert",N,N,1
35106,"Thunder Bay--Superior North","Thunder Bay--Supérieur-Nord"," 3","Greenstone--Nakina",N,N,"",0,325,"Taylor","","Joshua","Conservative","Conservateur",N,N,23
35106,"Thunder Bay--Superior North","Thunder Bay--Supérieur-Nord"," 3","Greenstone--Nakina",N,N,"",0,325,"Vodden","","Alexander","Libertarian","Libertarien",N,N,0
35106,"Thunder Bay--Superior North","Thunder Bay--Supérieur-Nord"," 4","Collins",N,N,"",0,10,"Bryson","","Chantelle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,7
35106,"Thunder Bay--Superior North","Thunder Bay--Supérieur-Nord"," 4","Collins",N,N,"",0,10,"Daines","","Rick","People's Party - PPC","Parti populaire - PPC",N,N,2
35106,"Thunder Bay--Superior North","Thunder Bay--Supérieur-Nord"," 4","Collins",N,N,"",0,10,"Hajdu","","Patty","Liberal","Libéral",Y,Y,0
35106,"Thunder Bay--Superior North","Thunder Bay--Supérieur-Nord"," 4","Collins",N,N,"",0,10,"Moddejonge","","Amanda","Green Party","Parti Vert",N,N,0
35106,"Thunder Bay--Superior North","Thunder Bay--Supérieur-Nord"," 4","Collins",N,N,"",0,10,"Taylor","","Joshua","Conservative","Conservateur",N,N,1
35106,"Thunder Bay--Superior North","Thunder Bay--Supérieur-Nord"," 4","Collins",N,N,"",0,10,"Vodden","","Alexander","Libertarian","Libertarien",N,N,0
35106,"Thunder Bay--Superior North","Thunder Bay--Supérieur-Nord"," 5","Long Lake 58",N,N,"",2,206,"Bryson","","Chantelle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,4
35106,"Thunder Bay--Superior North","Thunder Bay--Supérieur-Nord"," 5","Long Lake 58",N,N,"",2,206,"Daines","","Rick","People's Party - PPC","Parti populaire - PPC",N,N,1
35106,"Thunder Bay--Superior North","Thunder Bay--Supérieur-Nord"," 5","Long Lake 58",N,N,"",2,206,"Hajdu","","Patty","Liberal","Libéral",Y,Y,21
35106,"Thunder Bay--Superior North","Thunder Bay--Supérieur-Nord"," 5","Long Lake 58",N,N,"",2,206,"Moddejonge","","Amanda","Green Party","Parti Vert",N,N,0
35106,"Thunder Bay--Superior North","Thunder Bay--Supérieur-Nord"," 5","Long Lake 58",N,N,"",2,206,"Taylor","","Joshua","Conservative","Conservateur",N,N,3
35106,"Thunder Bay--Superior North","Thunder Bay--Supérieur-Nord"," 5","Long Lake 58",N,N,"",2,206,"Vodden","","Alexander","Libertarian","Libertarien",N,N,0
35106,"Thunder Bay--Superior North","Thunder Bay--Supérieur-Nord"," 6","Ginoogaming First Nation",N,N,"",0,87,"Bryson","","Chantelle","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,13
35106,"Thunder Bay--Superior North","Thunder Bay--Supérieur-Nord"," 6","Ginoogaming First Nation",N,N,"",0,87,"Daines","","Rick","People's Party - PPC","Parti populaire - PPC",N,N,0
