Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
35083,"Perth--Wellington","Perth--Wellington"," 1","Mount Forest",N,N,"",3,548,"Baker","","Wayne","People's Party - PPC","Parti populaire - PPC",N,N,14
35083,"Perth--Wellington","Perth--Wellington"," 1","Mount Forest",N,N,"",3,548,"Knight","","Brendan","Liberal","Libéral",N,N,35
35083,"Perth--Wellington","Perth--Wellington"," 1","Mount Forest",N,N,"",3,548,"Kruchkywich","","Kevin","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,16
35083,"Perth--Wellington","Perth--Wellington"," 1","Mount Forest",N,N,"",3,548,"Nater","","John","Conservative","Conservateur",Y,Y,81
35083,"Perth--Wellington","Perth--Wellington"," 2","Mount Forest",N,N,"",0,626,"Baker","","Wayne","People's Party - PPC","Parti populaire - PPC",N,N,17
35083,"Perth--Wellington","Perth--Wellington"," 2","Mount Forest",N,N,"",0,626,"Knight","","Brendan","Liberal","Libéral",N,N,51
35083,"Perth--Wellington","Perth--Wellington"," 2","Mount Forest",N,N,"",0,626,"Kruchkywich","","Kevin","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,32
35083,"Perth--Wellington","Perth--Wellington"," 2","Mount Forest",N,N,"",0,626,"Nater","","John","Conservative","Conservateur",Y,Y,77
35083,"Perth--Wellington","Perth--Wellington"," 3","Mount Forest",N,N,"",3,578,"Baker","","Wayne","People's Party - PPC","Parti populaire - PPC",N,N,22
35083,"Perth--Wellington","Perth--Wellington"," 3","Mount Forest",N,N,"",3,578,"Knight","","Brendan","Liberal","Libéral",N,N,33
35083,"Perth--Wellington","Perth--Wellington"," 3","Mount Forest",N,N,"",3,578,"Kruchkywich","","Kevin","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,49
35083,"Perth--Wellington","Perth--Wellington"," 3","Mount Forest",N,N,"",3,578,"Nater","","John","Conservative","Conservateur",Y,Y,80
35083,"Perth--Wellington","Perth--Wellington"," 4","Wellington North",N,N,"",0,458,"Baker","","Wayne","People's Party - PPC","Parti populaire - PPC",N,N,16
35083,"Perth--Wellington","Perth--Wellington"," 4","Wellington North",N,N,"",0,458,"Knight","","Brendan","Liberal","Libéral",N,N,40
35083,"Perth--Wellington","Perth--Wellington"," 4","Wellington North",N,N,"",0,458,"Kruchkywich","","Kevin","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,8
35083,"Perth--Wellington","Perth--Wellington"," 4","Wellington North",N,N,"",0,458,"Nater","","John","Conservative","Conservateur",Y,Y,73
35083,"Perth--Wellington","Perth--Wellington"," 5","Mount Forest",N,N,"",0,460,"Baker","","Wayne","People's Party - PPC","Parti populaire - PPC",N,N,12
35083,"Perth--Wellington","Perth--Wellington"," 5","Mount Forest",N,N,"",0,460,"Knight","","Brendan","Liberal","Libéral",N,N,31
35083,"Perth--Wellington","Perth--Wellington"," 5","Mount Forest",N,N,"",0,460,"Kruchkywich","","Kevin","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,37
35083,"Perth--Wellington","Perth--Wellington"," 5","Mount Forest",N,N,"",0,460,"Nater","","John","Conservative","Conservateur",Y,Y,72
35083,"Perth--Wellington","Perth--Wellington"," 6","Mount Forest",N,N,"",3,476,"Baker","","Wayne","People's Party - PPC","Parti populaire - PPC",N,N,24
35083,"Perth--Wellington","Perth--Wellington"," 6","Mount Forest",N,N,"",3,476,"Knight","","Brendan","Liberal","Libéral",N,N,35
35083,"Perth--Wellington","Perth--Wellington"," 6","Mount Forest",N,N,"",3,476,"Kruchkywich","","Kevin","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,29
35083,"Perth--Wellington","Perth--Wellington"," 6","Mount Forest",N,N,"",3,476,"Nater","","John","Conservative","Conservateur",Y,Y,65
35083,"Perth--Wellington","Perth--Wellington"," 7","Mount Forest",N,N,"",1,520,"Baker","","Wayne","People's Party - PPC","Parti populaire - PPC",N,N,18
35083,"Perth--Wellington","Perth--Wellington"," 7","Mount Forest",N,N,"",1,520,"Knight","","Brendan","Liberal","Libéral",N,N,40
35083,"Perth--Wellington","Perth--Wellington"," 7","Mount Forest",N,N,"",1,520,"Kruchkywich","","Kevin","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,23
35083,"Perth--Wellington","Perth--Wellington"," 7","Mount Forest",N,N,"",1,520,"Nater","","John","Conservative","Conservateur",Y,Y,82
35083,"Perth--Wellington","Perth--Wellington"," 8","Mount Forest",N,N,"",4,494,"Baker","","Wayne","People's Party - PPC","Parti populaire - PPC",N,N,31
35083,"Perth--Wellington","Perth--Wellington"," 8","Mount Forest",N,N,"",4,494,"Knight","","Brendan","Liberal","Libéral",N,N,29
35083,"Perth--Wellington","Perth--Wellington"," 8","Mount Forest",N,N,"",4,494,"Kruchkywich","","Kevin","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,19
35083,"Perth--Wellington","Perth--Wellington"," 8","Mount Forest",N,N,"",4,494,"Nater","","John","Conservative","Conservateur",Y,Y,80
