Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
35035,"Hamilton Centre","Hamilton-Centre"," 1","Hamilton",N,N,"",2,510,"Barber","","Kevin","People's Party - PPC","Parti populaire - PPC",N,N,25
35035,"Hamilton Centre","Hamilton-Centre"," 1","Hamilton",N,N,"",2,510,"Bennett","","Margaret","Liberal","Libéral",N,N,41
35035,"Hamilton Centre","Hamilton-Centre"," 1","Hamilton",N,N,"",2,510,"Cheriyan","","Nigel","Communist","Communiste",N,N,0
35035,"Hamilton Centre","Hamilton-Centre"," 1","Hamilton",N,N,"",2,510,"Green","","Matthew","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,81
35035,"Hamilton Centre","Hamilton-Centre"," 1","Hamilton",N,N,"",2,510,"Grenning","","Fabian","Conservative","Conservateur",N,N,27
35035,"Hamilton Centre","Hamilton-Centre"," 1","Hamilton",N,N,"",2,510,"Weinstein","","Avra Caroline","Green Party","Parti Vert",N,N,7
35035,"Hamilton Centre","Hamilton-Centre"," 1","Hamilton",N,N,"",2,510,"Yan","","Nathalie Xian Yi","Independent","Indépendant(e)",N,N,1
35035,"Hamilton Centre","Hamilton-Centre"," 2","Hamilton",N,N,"",1,490,"Barber","","Kevin","People's Party - PPC","Parti populaire - PPC",N,N,32
35035,"Hamilton Centre","Hamilton-Centre"," 2","Hamilton",N,N,"",1,490,"Bennett","","Margaret","Liberal","Libéral",N,N,34
35035,"Hamilton Centre","Hamilton-Centre"," 2","Hamilton",N,N,"",1,490,"Cheriyan","","Nigel","Communist","Communiste",N,N,2
35035,"Hamilton Centre","Hamilton-Centre"," 2","Hamilton",N,N,"",1,490,"Green","","Matthew","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,121
35035,"Hamilton Centre","Hamilton-Centre"," 2","Hamilton",N,N,"",1,490,"Grenning","","Fabian","Conservative","Conservateur",N,N,37
35035,"Hamilton Centre","Hamilton-Centre"," 2","Hamilton",N,N,"",1,490,"Weinstein","","Avra Caroline","Green Party","Parti Vert",N,N,19
35035,"Hamilton Centre","Hamilton-Centre"," 2","Hamilton",N,N,"",1,490,"Yan","","Nathalie Xian Yi","Independent","Indépendant(e)",N,N,1
35035,"Hamilton Centre","Hamilton-Centre"," 3","Hamilton",N,N,"",1,382,"Barber","","Kevin","People's Party - PPC","Parti populaire - PPC",N,N,12
35035,"Hamilton Centre","Hamilton-Centre"," 3","Hamilton",N,N,"",1,382,"Bennett","","Margaret","Liberal","Libéral",N,N,47
35035,"Hamilton Centre","Hamilton-Centre"," 3","Hamilton",N,N,"",1,382,"Cheriyan","","Nigel","Communist","Communiste",N,N,1
35035,"Hamilton Centre","Hamilton-Centre"," 3","Hamilton",N,N,"",1,382,"Green","","Matthew","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,103
35035,"Hamilton Centre","Hamilton-Centre"," 3","Hamilton",N,N,"",1,382,"Grenning","","Fabian","Conservative","Conservateur",N,N,42
35035,"Hamilton Centre","Hamilton-Centre"," 3","Hamilton",N,N,"",1,382,"Weinstein","","Avra Caroline","Green Party","Parti Vert",N,N,3
35035,"Hamilton Centre","Hamilton-Centre"," 3","Hamilton",N,N,"",1,382,"Yan","","Nathalie Xian Yi","Independent","Indépendant(e)",N,N,0
35035,"Hamilton Centre","Hamilton-Centre"," 4","Hamilton",N,N,"3",0,364,"Barber","","Kevin","People's Party - PPC","Parti populaire - PPC",N,N,0
