Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
24034,"La Prairie","La Prairie"," 1","La Prairie",N,N,"",3,519,"Chouinard","","Normand","Marxist-Leninist","Marxiste-Léniniste",N,N,1
24034,"La Prairie","La Prairie"," 1","La Prairie",N,N,"",3,519,"des Greniers","","Lise","Conservative","Conservateur",N,N,40
24034,"La Prairie","La Prairie"," 1","La Prairie",N,N,"",3,519,"Desrochers","","Caroline","Liberal","Libéral",N,N,116
24034,"La Prairie","La Prairie"," 1","La Prairie",N,N,"",3,519,"Fontaine","","Ruth","People's Party - PPC","Parti populaire - PPC",N,N,11
24034,"La Prairie","La Prairie"," 1","La Prairie",N,N,"",3,519,"Hernandez","","Victoria","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,15
24034,"La Prairie","La Prairie"," 1","La Prairie",N,N,"",3,519,"Joannette","","Barbara","Green Party","Parti Vert",N,N,4
24034,"La Prairie","La Prairie"," 1","La Prairie",N,N,"",3,519,"Therrien","","Alain","Bloc Québécois","Bloc Québécois",Y,Y,52
24034,"La Prairie","La Prairie"," 2","La Prairie",N,N,"",2,572,"Chouinard","","Normand","Marxist-Leninist","Marxiste-Léniniste",N,N,0
24034,"La Prairie","La Prairie"," 2","La Prairie",N,N,"",2,572,"des Greniers","","Lise","Conservative","Conservateur",N,N,10
24034,"La Prairie","La Prairie"," 2","La Prairie",N,N,"",2,572,"Desrochers","","Caroline","Liberal","Libéral",N,N,84
24034,"La Prairie","La Prairie"," 2","La Prairie",N,N,"",2,572,"Fontaine","","Ruth","People's Party - PPC","Parti populaire - PPC",N,N,9
24034,"La Prairie","La Prairie"," 2","La Prairie",N,N,"",2,572,"Hernandez","","Victoria","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,16
24034,"La Prairie","La Prairie"," 2","La Prairie",N,N,"",2,572,"Joannette","","Barbara","Green Party","Parti Vert",N,N,6
24034,"La Prairie","La Prairie"," 2","La Prairie",N,N,"",2,572,"Therrien","","Alain","Bloc Québécois","Bloc Québécois",Y,Y,78
24034,"La Prairie","La Prairie"," 3","La Prairie",N,N,"",5,393,"Chouinard","","Normand","Marxist-Leninist","Marxiste-Léniniste",N,N,0
24034,"La Prairie","La Prairie"," 3","La Prairie",N,N,"",5,393,"des Greniers","","Lise","Conservative","Conservateur",N,N,7
24034,"La Prairie","La Prairie"," 3","La Prairie",N,N,"",5,393,"Desrochers","","Caroline","Liberal","Libéral",N,N,41
24034,"La Prairie","La Prairie"," 3","La Prairie",N,N,"",5,393,"Fontaine","","Ruth","People's Party - PPC","Parti populaire - PPC",N,N,2
24034,"La Prairie","La Prairie"," 3","La Prairie",N,N,"",5,393,"Hernandez","","Victoria","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,5
24034,"La Prairie","La Prairie"," 3","La Prairie",N,N,"",5,393,"Joannette","","Barbara","Green Party","Parti Vert",N,N,6
24034,"La Prairie","La Prairie"," 3","La Prairie",N,N,"",5,393,"Therrien","","Alain","Bloc Québécois","Bloc Québécois",Y,Y,67
24034,"La Prairie","La Prairie"," 4","La Prairie",N,N,"",1,527,"Chouinard","","Normand","Marxist-Leninist","Marxiste-Léniniste",N,N,0
24034,"La Prairie","La Prairie"," 4","La Prairie",N,N,"",1,527,"des Greniers","","Lise","Conservative","Conservateur",N,N,16
24034,"La Prairie","La Prairie"," 4","La Prairie",N,N,"",1,527,"Desrochers","","Caroline","Liberal","Libéral",N,N,91
24034,"La Prairie","La Prairie"," 4","La Prairie",N,N,"",1,527,"Fontaine","","Ruth","People's Party - PPC","Parti populaire - PPC",N,N,4
24034,"La Prairie","La Prairie"," 4","La Prairie",N,N,"",1,527,"Hernandez","","Victoria","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,38
24034,"La Prairie","La Prairie"," 4","La Prairie",N,N,"",1,527,"Joannette","","Barbara","Green Party","Parti Vert",N,N,6
24034,"La Prairie","La Prairie"," 4","La Prairie",N,N,"",1,527,"Therrien","","Alain","Bloc Québécois","Bloc Québécois",Y,Y,84
24034,"La Prairie","La Prairie"," 5","La Prairie",N,N,"",0,506,"Chouinard","","Normand","Marxist-Leninist","Marxiste-Léniniste",N,N,0
24034,"La Prairie","La Prairie"," 5","La Prairie",N,N,"",0,506,"des Greniers","","Lise","Conservative","Conservateur",N,N,18
24034,"La Prairie","La Prairie"," 5","La Prairie",N,N,"",0,506,"Desrochers","","Caroline","Liberal","Libéral",N,N,116
24034,"La Prairie","La Prairie"," 5","La Prairie",N,N,"",0,506,"Fontaine","","Ruth","People's Party - PPC","Parti populaire - PPC",N,N,5
24034,"La Prairie","La Prairie"," 5","La Prairie",N,N,"",0,506,"Hernandez","","Victoria","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,32
24034,"La Prairie","La Prairie"," 5","La Prairie",N,N,"",0,506,"Joannette","","Barbara","Green Party","Parti Vert",N,N,4
24034,"La Prairie","La Prairie"," 5","La Prairie",N,N,"",0,506,"Therrien","","Alain","Bloc Québécois","Bloc Québécois",Y,Y,88
24034,"La Prairie","La Prairie"," 6","La Prairie",N,N,"",3,352,"Chouinard","","Normand","Marxist-Leninist","Marxiste-Léniniste",N,N,0
24034,"La Prairie","La Prairie"," 6","La Prairie",N,N,"",3,352,"des Greniers","","Lise","Conservative","Conservateur",N,N,5
24034,"La Prairie","La Prairie"," 6","La Prairie",N,N,"",3,352,"Desrochers","","Caroline","Liberal","Libéral",N,N,40
24034,"La Prairie","La Prairie"," 6","La Prairie",N,N,"",3,352,"Fontaine","","Ruth","People's Party - PPC","Parti populaire - PPC",N,N,5
24034,"La Prairie","La Prairie"," 6","La Prairie",N,N,"",3,352,"Hernandez","","Victoria","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,11
24034,"La Prairie","La Prairie"," 6","La Prairie",N,N,"",3,352,"Joannette","","Barbara","Green Party","Parti Vert",N,N,5
24034,"La Prairie","La Prairie"," 6","La Prairie",N,N,"",3,352,"Therrien","","Alain","Bloc Québécois","Bloc Québécois",Y,Y,35
