Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
48008,"Calgary Midnapore","Calgary Midnapore"," 1","Calgary",N,N,"",0,389,"Bhachu","","Gurmit","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,45
48008,"Calgary Midnapore","Calgary Midnapore"," 1","Calgary",N,N,"",0,389,"Hagel","","Jonathan","People's Party - PPC","Parti populaire - PPC",N,N,12
48008,"Calgary Midnapore","Calgary Midnapore"," 1","Calgary",N,N,"",0,389,"Kusie","","Stephanie","Conservative","Conservateur",Y,Y,91
48008,"Calgary Midnapore","Calgary Midnapore"," 1","Calgary",N,N,"",0,389,"Magolan","","Matt","Maverick Party","Maverick Party",N,N,2
48008,"Calgary Midnapore","Calgary Midnapore"," 1","Calgary",N,N,"",0,389,"Pulsifer","","Shaun T.","Green Party","Parti Vert",N,N,5
48008,"Calgary Midnapore","Calgary Midnapore"," 1","Calgary",N,N,"",0,389,"Zafar","","Zarnab","Liberal","Libéral",N,N,19
48008,"Calgary Midnapore","Calgary Midnapore"," 2","Calgary",N,N,"",0,397,"Bhachu","","Gurmit","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,23
48008,"Calgary Midnapore","Calgary Midnapore"," 2","Calgary",N,N,"",0,397,"Hagel","","Jonathan","People's Party - PPC","Parti populaire - PPC",N,N,7
48008,"Calgary Midnapore","Calgary Midnapore"," 2","Calgary",N,N,"",0,397,"Kusie","","Stephanie","Conservative","Conservateur",Y,Y,42
48008,"Calgary Midnapore","Calgary Midnapore"," 2","Calgary",N,N,"",0,397,"Magolan","","Matt","Maverick Party","Maverick Party",N,N,2
48008,"Calgary Midnapore","Calgary Midnapore"," 2","Calgary",N,N,"",0,397,"Pulsifer","","Shaun T.","Green Party","Parti Vert",N,N,3
48008,"Calgary Midnapore","Calgary Midnapore"," 2","Calgary",N,N,"",0,397,"Zafar","","Zarnab","Liberal","Libéral",N,N,25
48008,"Calgary Midnapore","Calgary Midnapore"," 3","Calgary",N,N,"",0,381,"Bhachu","","Gurmit","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,50
48008,"Calgary Midnapore","Calgary Midnapore"," 3","Calgary",N,N,"",0,381,"Hagel","","Jonathan","People's Party - PPC","Parti populaire - PPC",N,N,17
48008,"Calgary Midnapore","Calgary Midnapore"," 3","Calgary",N,N,"",0,381,"Kusie","","Stephanie","Conservative","Conservateur",Y,Y,101
48008,"Calgary Midnapore","Calgary Midnapore"," 3","Calgary",N,N,"",0,381,"Magolan","","Matt","Maverick Party","Maverick Party",N,N,2
