Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
35074,"Oshawa","Oshawa"," 1","Oshawa",N,N,"",1,242,"Carrie","","Colin","Conservative","Conservateur",Y,Y,86
35074,"Oshawa","Oshawa"," 1","Oshawa",N,N,"",1,242,"Hossain","","Afroza","Liberal","Libéral",N,N,66
35074,"Oshawa","Oshawa"," 1","Oshawa",N,N,"",1,242,"Mackie","","Darryl","People's Party - PPC","Parti populaire - PPC",N,N,3
35074,"Oshawa","Oshawa"," 1","Oshawa",N,N,"",1,242,"Mir","","Sonny","Green Party","Parti Vert",N,N,2
35074,"Oshawa","Oshawa"," 1","Oshawa",N,N,"",1,242,"Panylo","","Shailene","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,14
35074,"Oshawa","Oshawa"," 2","Oshawa",N,N,"8",0,221,"Carrie","","Colin","Conservative","Conservateur",Y,Y,0
35074,"Oshawa","Oshawa"," 2","Oshawa",N,N,"8",0,221,"Hossain","","Afroza","Liberal","Libéral",N,N,0
35074,"Oshawa","Oshawa"," 2","Oshawa",N,N,"8",0,221,"Mackie","","Darryl","People's Party - PPC","Parti populaire - PPC",N,N,0
35074,"Oshawa","Oshawa"," 2","Oshawa",N,N,"8",0,221,"Mir","","Sonny","Green Party","Parti Vert",N,N,0
35074,"Oshawa","Oshawa"," 2","Oshawa",N,N,"8",0,221,"Panylo","","Shailene","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
35074,"Oshawa","Oshawa"," 3","Oshawa",N,N,"8",0,421,"Carrie","","Colin","Conservative","Conservateur",Y,Y,0
35074,"Oshawa","Oshawa"," 3","Oshawa",N,N,"8",0,421,"Hossain","","Afroza","Liberal","Libéral",N,N,0
35074,"Oshawa","Oshawa"," 3","Oshawa",N,N,"8",0,421,"Mackie","","Darryl","People's Party - PPC","Parti populaire - PPC",N,N,0
35074,"Oshawa","Oshawa"," 3","Oshawa",N,N,"8",0,421,"Mir","","Sonny","Green Party","Parti Vert",N,N,0
35074,"Oshawa","Oshawa"," 3","Oshawa",N,N,"8",0,421,"Panylo","","Shailene","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
35074,"Oshawa","Oshawa"," 4","Oshawa",N,N,"10",0,517,"Carrie","","Colin","Conservative","Conservateur",Y,Y,0
35074,"Oshawa","Oshawa"," 4","Oshawa",N,N,"10",0,517,"Hossain","","Afroza","Liberal","Libéral",N,N,0
35074,"Oshawa","Oshawa"," 4","Oshawa",N,N,"10",0,517,"Mackie","","Darryl","People's Party - PPC","Parti populaire - PPC",N,N,0
35074,"Oshawa","Oshawa"," 4","Oshawa",N,N,"10",0,517,"Mir","","Sonny","Green Party","Parti Vert",N,N,0
35074,"Oshawa","Oshawa"," 4","Oshawa",N,N,"10",0,517,"Panylo","","Shailene","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
35074,"Oshawa","Oshawa"," 5","Oshawa",N,N,"",0,536,"Carrie","","Colin","Conservative","Conservateur",Y,Y,105
35074,"Oshawa","Oshawa"," 5","Oshawa",N,N,"",0,536,"Hossain","","Afroza","Liberal","Libéral",N,N,93
35074,"Oshawa","Oshawa"," 5","Oshawa",N,N,"",0,536,"Mackie","","Darryl","People's Party - PPC","Parti populaire - PPC",N,N,14
35074,"Oshawa","Oshawa"," 5","Oshawa",N,N,"",0,536,"Mir","","Sonny","Green Party","Parti Vert",N,N,3
35074,"Oshawa","Oshawa"," 5","Oshawa",N,N,"",0,536,"Panylo","","Shailene","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,73
35074,"Oshawa","Oshawa"," 6","Oshawa",N,N,"",2,514,"Carrie","","Colin","Conservative","Conservateur",Y,Y,119
35074,"Oshawa","Oshawa"," 6","Oshawa",N,N,"",2,514,"Hossain","","Afroza","Liberal","Libéral",N,N,87
35074,"Oshawa","Oshawa"," 6","Oshawa",N,N,"",2,514,"Mackie","","Darryl","People's Party - PPC","Parti populaire - PPC",N,N,7
35074,"Oshawa","Oshawa"," 6","Oshawa",N,N,"",2,514,"Mir","","Sonny","Green Party","Parti Vert",N,N,4
35074,"Oshawa","Oshawa"," 6","Oshawa",N,N,"",2,514,"Panylo","","Shailene","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,96
35074,"Oshawa","Oshawa"," 7","Oshawa",N,N,"",0,514,"Carrie","","Colin","Conservative","Conservateur",Y,Y,110
35074,"Oshawa","Oshawa"," 7","Oshawa",N,N,"",0,514,"Hossain","","Afroza","Liberal","Libéral",N,N,75
35074,"Oshawa","Oshawa"," 7","Oshawa",N,N,"",0,514,"Mackie","","Darryl","People's Party - PPC","Parti populaire - PPC",N,N,17
35074,"Oshawa","Oshawa"," 7","Oshawa",N,N,"",0,514,"Mir","","Sonny","Green Party","Parti Vert",N,N,2
35074,"Oshawa","Oshawa"," 7","Oshawa",N,N,"",0,514,"Panylo","","Shailene","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,93
35074,"Oshawa","Oshawa"," 8","Oshawa",N,N,"",3,464,"Carrie","","Colin","Conservative","Conservateur",Y,Y,166
