Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
35018,"Davenport","Davenport"," 1","Toronto",N,N,"",0,466,"Bravo","","Alejandra","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,42
35018,"Davenport","Davenport"," 1","Toronto",N,N,"",0,466,"Currie","","Adrian","Green Party","Parti Vert",N,N,3
35018,"Davenport","Davenport"," 1","Toronto",N,N,"",0,466,"Dos Remedios","","Tara","People's Party - PPC","Parti populaire - PPC",N,N,8
35018,"Davenport","Davenport"," 1","Toronto",N,N,"",0,466,"Dzerowicz","","Julie","Liberal","Libéral",Y,Y,66
35018,"Davenport","Davenport"," 1","Toronto",N,N,"",0,466,"Kalevar","","Chai","Independent","Indépendant(e)",N,N,0
35018,"Davenport","Davenport"," 1","Toronto",N,N,"",0,466,"Kalimbet","","Jenny","Conservative","Conservateur",N,N,22
35018,"Davenport","Davenport"," 1","Toronto",N,N,"",0,466,"Young","","Troy","Independent","Indépendant(e)",N,N,0
35018,"Davenport","Davenport"," 2","Toronto",N,N,"",1,457,"Bravo","","Alejandra","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,32
35018,"Davenport","Davenport"," 2","Toronto",N,N,"",1,457,"Currie","","Adrian","Green Party","Parti Vert",N,N,1
35018,"Davenport","Davenport"," 2","Toronto",N,N,"",1,457,"Dos Remedios","","Tara","People's Party - PPC","Parti populaire - PPC",N,N,3
35018,"Davenport","Davenport"," 2","Toronto",N,N,"",1,457,"Dzerowicz","","Julie","Liberal","Libéral",Y,Y,72
35018,"Davenport","Davenport"," 2","Toronto",N,N,"",1,457,"Kalevar","","Chai","Independent","Indépendant(e)",N,N,0
35018,"Davenport","Davenport"," 2","Toronto",N,N,"",1,457,"Kalimbet","","Jenny","Conservative","Conservateur",N,N,38
35018,"Davenport","Davenport"," 2","Toronto",N,N,"",1,457,"Young","","Troy","Independent","Indépendant(e)",N,N,0
35018,"Davenport","Davenport"," 3","Toronto",N,N,"",0,508,"Bravo","","Alejandra","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,21
35018,"Davenport","Davenport"," 3","Toronto",N,N,"",0,508,"Currie","","Adrian","Green Party","Parti Vert",N,N,4
35018,"Davenport","Davenport"," 3","Toronto",N,N,"",0,508,"Dos Remedios","","Tara","People's Party - PPC","Parti populaire - PPC",N,N,6
35018,"Davenport","Davenport"," 3","Toronto",N,N,"",0,508,"Dzerowicz","","Julie","Liberal","Libéral",Y,Y,83
35018,"Davenport","Davenport"," 3","Toronto",N,N,"",0,508,"Kalevar","","Chai","Independent","Indépendant(e)",N,N,0
35018,"Davenport","Davenport"," 3","Toronto",N,N,"",0,508,"Kalimbet","","Jenny","Conservative","Conservateur",N,N,44
35018,"Davenport","Davenport"," 3","Toronto",N,N,"",0,508,"Young","","Troy","Independent","Indépendant(e)",N,N,0
35018,"Davenport","Davenport"," 4","Toronto",N,N,"",0,459,"Bravo","","Alejandra","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,46
35018,"Davenport","Davenport"," 4","Toronto",N,N,"",0,459,"Currie","","Adrian","Green Party","Parti Vert",N,N,0
35018,"Davenport","Davenport"," 4","Toronto",N,N,"",0,459,"Dos Remedios","","Tara","People's Party - PPC","Parti populaire - PPC",N,N,6
35018,"Davenport","Davenport"," 4","Toronto",N,N,"",0,459,"Dzerowicz","","Julie","Liberal","Libéral",Y,Y,57
35018,"Davenport","Davenport"," 4","Toronto",N,N,"",0,459,"Kalevar","","Chai","Independent","Indépendant(e)",N,N,0
35018,"Davenport","Davenport"," 4","Toronto",N,N,"",0,459,"Kalimbet","","Jenny","Conservative","Conservateur",N,N,32
35018,"Davenport","Davenport"," 4","Toronto",N,N,"",0,459,"Young","","Troy","Independent","Indépendant(e)",N,N,0
35018,"Davenport","Davenport"," 5","Toronto",N,N,"",0,480,"Bravo","","Alejandra","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,40
35018,"Davenport","Davenport"," 5","Toronto",N,N,"",0,480,"Currie","","Adrian","Green Party","Parti Vert",N,N,5
35018,"Davenport","Davenport"," 5","Toronto",N,N,"",0,480,"Dos Remedios","","Tara","People's Party - PPC","Parti populaire - PPC",N,N,2
35018,"Davenport","Davenport"," 5","Toronto",N,N,"",0,480,"Dzerowicz","","Julie","Liberal","Libéral",Y,Y,96
35018,"Davenport","Davenport"," 5","Toronto",N,N,"",0,480,"Kalevar","","Chai","Independent","Indépendant(e)",N,N,0
35018,"Davenport","Davenport"," 5","Toronto",N,N,"",0,480,"Kalimbet","","Jenny","Conservative","Conservateur",N,N,29
35018,"Davenport","Davenport"," 5","Toronto",N,N,"",0,480,"Young","","Troy","Independent","Indépendant(e)",N,N,2
35018,"Davenport","Davenport"," 6","Toronto",N,N,"",0,478,"Bravo","","Alejandra","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,38
35018,"Davenport","Davenport"," 6","Toronto",N,N,"",0,478,"Currie","","Adrian","Green Party","Parti Vert",N,N,4
35018,"Davenport","Davenport"," 6","Toronto",N,N,"",0,478,"Dos Remedios","","Tara","People's Party - PPC","Parti populaire - PPC",N,N,7
35018,"Davenport","Davenport"," 6","Toronto",N,N,"",0,478,"Dzerowicz","","Julie","Liberal","Libéral",Y,Y,56
35018,"Davenport","Davenport"," 6","Toronto",N,N,"",0,478,"Kalevar","","Chai","Independent","Indépendant(e)",N,N,1
35018,"Davenport","Davenport"," 6","Toronto",N,N,"",0,478,"Kalimbet","","Jenny","Conservative","Conservateur",N,N,23
35018,"Davenport","Davenport"," 6","Toronto",N,N,"",0,478,"Young","","Troy","Independent","Indépendant(e)",N,N,1
35018,"Davenport","Davenport"," 7","Toronto",N,N,"",6,539,"Bravo","","Alejandra","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,34
35018,"Davenport","Davenport"," 7","Toronto",N,N,"",6,539,"Currie","","Adrian","Green Party","Parti Vert",N,N,6
35018,"Davenport","Davenport"," 7","Toronto",N,N,"",6,539,"Dos Remedios","","Tara","People's Party - PPC","Parti populaire - PPC",N,N,8
35018,"Davenport","Davenport"," 7","Toronto",N,N,"",6,539,"Dzerowicz","","Julie","Liberal","Libéral",Y,Y,77
35018,"Davenport","Davenport"," 7","Toronto",N,N,"",6,539,"Kalevar","","Chai","Independent","Indépendant(e)",N,N,0
35018,"Davenport","Davenport"," 7","Toronto",N,N,"",6,539,"Kalimbet","","Jenny","Conservative","Conservateur",N,N,18
35018,"Davenport","Davenport"," 7","Toronto",N,N,"",6,539,"Young","","Troy","Independent","Indépendant(e)",N,N,0
35018,"Davenport","Davenport"," 8","Toronto",N,N,"",3,503,"Bravo","","Alejandra","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,52
35018,"Davenport","Davenport"," 8","Toronto",N,N,"",3,503,"Currie","","Adrian","Green Party","Parti Vert",N,N,2
35018,"Davenport","Davenport"," 8","Toronto",N,N,"",3,503,"Dos Remedios","","Tara","People's Party - PPC","Parti populaire - PPC",N,N,13
35018,"Davenport","Davenport"," 8","Toronto",N,N,"",3,503,"Dzerowicz","","Julie","Liberal","Libéral",Y,Y,82
35018,"Davenport","Davenport"," 8","Toronto",N,N,"",3,503,"Kalevar","","Chai","Independent","Indépendant(e)",N,N,0
35018,"Davenport","Davenport"," 8","Toronto",N,N,"",3,503,"Kalimbet","","Jenny","Conservative","Conservateur",N,N,32
35018,"Davenport","Davenport"," 8","Toronto",N,N,"",3,503,"Young","","Troy","Independent","Indépendant(e)",N,N,0
35018,"Davenport","Davenport"," 9","Toronto",N,N,"",0,473,"Bravo","","Alejandra","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,43
