Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
35104,"Thornhill","Thornhill"," 1","Vaughan",N,N,"",0,706,"Gladstone","","Gary","Liberal","Libéral",N,N,67
35104,"Thornhill","Thornhill"," 1","Vaughan",N,N,"",0,706,"Greenfield","","Samuel","People's Party - PPC","Parti populaire - PPC",N,N,1
35104,"Thornhill","Thornhill"," 1","Vaughan",N,N,"",0,706,"Lantsman","","Melissa","Conservative","Conservateur",N,Y,85
35104,"Thornhill","Thornhill"," 1","Vaughan",N,N,"",0,706,"Mikanovsky","","Daniella","Green Party","Parti Vert",N,N,1
35104,"Thornhill","Thornhill"," 1","Vaughan",N,N,"",0,706,"Razvi","","Raz","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,20
35104,"Thornhill","Thornhill"," 2","Vaughan",N,N,"",0,466,"Gladstone","","Gary","Liberal","Libéral",N,N,41
35104,"Thornhill","Thornhill"," 2","Vaughan",N,N,"",0,466,"Greenfield","","Samuel","People's Party - PPC","Parti populaire - PPC",N,N,12
35104,"Thornhill","Thornhill"," 2","Vaughan",N,N,"",0,466,"Lantsman","","Melissa","Conservative","Conservateur",N,Y,52
35104,"Thornhill","Thornhill"," 2","Vaughan",N,N,"",0,466,"Mikanovsky","","Daniella","Green Party","Parti Vert",N,N,3
35104,"Thornhill","Thornhill"," 2","Vaughan",N,N,"",0,466,"Razvi","","Raz","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,2
35104,"Thornhill","Thornhill"," 3","Vaughan",N,N,"",1,479,"Gladstone","","Gary","Liberal","Libéral",N,N,45
35104,"Thornhill","Thornhill"," 3","Vaughan",N,N,"",1,479,"Greenfield","","Samuel","People's Party - PPC","Parti populaire - PPC",N,N,1
35104,"Thornhill","Thornhill"," 3","Vaughan",N,N,"",1,479,"Lantsman","","Melissa","Conservative","Conservateur",N,Y,57
35104,"Thornhill","Thornhill"," 3","Vaughan",N,N,"",1,479,"Mikanovsky","","Daniella","Green Party","Parti Vert",N,N,1
35104,"Thornhill","Thornhill"," 3","Vaughan",N,N,"",1,479,"Razvi","","Raz","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,8
35104,"Thornhill","Thornhill"," 4","Vaughan",N,N,"",0,508,"Gladstone","","Gary","Liberal","Libéral",N,N,35
35104,"Thornhill","Thornhill"," 4","Vaughan",N,N,"",0,508,"Greenfield","","Samuel","People's Party - PPC","Parti populaire - PPC",N,N,6
35104,"Thornhill","Thornhill"," 4","Vaughan",N,N,"",0,508,"Lantsman","","Melissa","Conservative","Conservateur",N,Y,70
35104,"Thornhill","Thornhill"," 4","Vaughan",N,N,"",0,508,"Mikanovsky","","Daniella","Green Party","Parti Vert",N,N,2
35104,"Thornhill","Thornhill"," 4","Vaughan",N,N,"",0,508,"Razvi","","Raz","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,4
35104,"Thornhill","Thornhill"," 5","Vaughan",N,N,"",2,491,"Gladstone","","Gary","Liberal","Libéral",N,N,41
35104,"Thornhill","Thornhill"," 5","Vaughan",N,N,"",2,491,"Greenfield","","Samuel","People's Party - PPC","Parti populaire - PPC",N,N,3
35104,"Thornhill","Thornhill"," 5","Vaughan",N,N,"",2,491,"Lantsman","","Melissa","Conservative","Conservateur",N,Y,47
35104,"Thornhill","Thornhill"," 5","Vaughan",N,N,"",2,491,"Mikanovsky","","Daniella","Green Party","Parti Vert",N,N,3
35104,"Thornhill","Thornhill"," 5","Vaughan",N,N,"",2,491,"Razvi","","Raz","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,6
35104,"Thornhill","Thornhill"," 6","Vaughan",N,N,"7",0,400,"Gladstone","","Gary","Liberal","Libéral",N,N,0
35104,"Thornhill","Thornhill"," 6","Vaughan",N,N,"7",0,400,"Greenfield","","Samuel","People's Party - PPC","Parti populaire - PPC",N,N,0
35104,"Thornhill","Thornhill"," 6","Vaughan",N,N,"7",0,400,"Lantsman","","Melissa","Conservative","Conservateur",N,Y,0
35104,"Thornhill","Thornhill"," 6","Vaughan",N,N,"7",0,400,"Mikanovsky","","Daniella","Green Party","Parti Vert",N,N,0
35104,"Thornhill","Thornhill"," 6","Vaughan",N,N,"7",0,400,"Razvi","","Raz","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
35104,"Thornhill","Thornhill"," 7","Vaughan",N,N,"",0,506,"Gladstone","","Gary","Liberal","Libéral",N,N,70
