Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
35114,"Whitby","Whitby"," 1","Whitby",N,N,"",0,430,"Androvic","","Thomas","People's Party - PPC","Parti populaire - PPC",N,N,14
35114,"Whitby","Whitby"," 1","Whitby",N,N,"",0,430,"Dias","","Brian","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,48
35114,"Whitby","Whitby"," 1","Whitby",N,N,"",0,430,"Kotilainen","","Johannes","Green Party","Parti Vert",N,N,2
35114,"Whitby","Whitby"," 1","Whitby",N,N,"",0,430,"Shahid","","Maleeha","Conservative","Conservateur",N,N,187
35114,"Whitby","Whitby"," 1","Whitby",N,N,"",0,430,"Turnbull","","Ryan","Liberal","Libéral",Y,Y,105
35114,"Whitby","Whitby"," 2","Whitby",N,N,"",2,526,"Androvic","","Thomas","People's Party - PPC","Parti populaire - PPC",N,N,12
35114,"Whitby","Whitby"," 2","Whitby",N,N,"",2,526,"Dias","","Brian","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,31
35114,"Whitby","Whitby"," 2","Whitby",N,N,"",2,526,"Kotilainen","","Johannes","Green Party","Parti Vert",N,N,6
35114,"Whitby","Whitby"," 2","Whitby",N,N,"",2,526,"Shahid","","Maleeha","Conservative","Conservateur",N,N,102
35114,"Whitby","Whitby"," 2","Whitby",N,N,"",2,526,"Turnbull","","Ryan","Liberal","Libéral",Y,Y,78
35114,"Whitby","Whitby"," 3","Whitby",N,N,"1",0,358,"Androvic","","Thomas","People's Party - PPC","Parti populaire - PPC",N,N,0
35114,"Whitby","Whitby"," 3","Whitby",N,N,"1",0,358,"Dias","","Brian","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
35114,"Whitby","Whitby"," 3","Whitby",N,N,"1",0,358,"Kotilainen","","Johannes","Green Party","Parti Vert",N,N,0
35114,"Whitby","Whitby"," 3","Whitby",N,N,"1",0,358,"Shahid","","Maleeha","Conservative","Conservateur",N,N,0
35114,"Whitby","Whitby"," 3","Whitby",N,N,"1",0,358,"Turnbull","","Ryan","Liberal","Libéral",Y,Y,0
35114,"Whitby","Whitby"," 4","Whitby",N,N,"",1,625,"Androvic","","Thomas","People's Party - PPC","Parti populaire - PPC",N,N,30
35114,"Whitby","Whitby"," 4","Whitby",N,N,"",1,625,"Dias","","Brian","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,57
35114,"Whitby","Whitby"," 4","Whitby",N,N,"",1,625,"Kotilainen","","Johannes","Green Party","Parti Vert",N,N,2
35114,"Whitby","Whitby"," 4","Whitby",N,N,"",1,625,"Shahid","","Maleeha","Conservative","Conservateur",N,N,190
35114,"Whitby","Whitby"," 4","Whitby",N,N,"",1,625,"Turnbull","","Ryan","Liberal","Libéral",Y,Y,173
35114,"Whitby","Whitby"," 5","Whitby",N,N,"4",0,578,"Androvic","","Thomas","People's Party - PPC","Parti populaire - PPC",N,N,0
35114,"Whitby","Whitby"," 5","Whitby",N,N,"4",0,578,"Dias","","Brian","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
35114,"Whitby","Whitby"," 5","Whitby",N,N,"4",0,578,"Kotilainen","","Johannes","Green Party","Parti Vert",N,N,0
35114,"Whitby","Whitby"," 5","Whitby",N,N,"4",0,578,"Shahid","","Maleeha","Conservative","Conservateur",N,N,0
35114,"Whitby","Whitby"," 5","Whitby",N,N,"4",0,578,"Turnbull","","Ryan","Liberal","Libéral",Y,Y,0
35114,"Whitby","Whitby"," 6","Whitby",N,N,"7",0,495,"Androvic","","Thomas","People's Party - PPC","Parti populaire - PPC",N,N,0
35114,"Whitby","Whitby"," 6","Whitby",N,N,"7",0,495,"Dias","","Brian","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
35114,"Whitby","Whitby"," 6","Whitby",N,N,"7",0,495,"Kotilainen","","Johannes","Green Party","Parti Vert",N,N,0
35114,"Whitby","Whitby"," 6","Whitby",N,N,"7",0,495,"Shahid","","Maleeha","Conservative","Conservateur",N,N,0
35114,"Whitby","Whitby"," 6","Whitby",N,N,"7",0,495,"Turnbull","","Ryan","Liberal","Libéral",Y,Y,0
35114,"Whitby","Whitby"," 7","Whitby",N,N,"",3,567,"Androvic","","Thomas","People's Party - PPC","Parti populaire - PPC",N,N,9
35114,"Whitby","Whitby"," 7","Whitby",N,N,"",3,567,"Dias","","Brian","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,59
35114,"Whitby","Whitby"," 7","Whitby",N,N,"",3,567,"Kotilainen","","Johannes","Green Party","Parti Vert",N,N,9
35114,"Whitby","Whitby"," 7","Whitby",N,N,"",3,567,"Shahid","","Maleeha","Conservative","Conservateur",N,N,205
35114,"Whitby","Whitby"," 7","Whitby",N,N,"",3,567,"Turnbull","","Ryan","Liberal","Libéral",Y,Y,169
35114,"Whitby","Whitby"," 8","Whitby",N,N,"",1,657,"Androvic","","Thomas","People's Party - PPC","Parti populaire - PPC",N,N,14
35114,"Whitby","Whitby"," 8","Whitby",N,N,"",1,657,"Dias","","Brian","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,67
35114,"Whitby","Whitby"," 8","Whitby",N,N,"",1,657,"Kotilainen","","Johannes","Green Party","Parti Vert",N,N,3
35114,"Whitby","Whitby"," 8","Whitby",N,N,"",1,657,"Shahid","","Maleeha","Conservative","Conservateur",N,N,188
35114,"Whitby","Whitby"," 8","Whitby",N,N,"",1,657,"Turnbull","","Ryan","Liberal","Libéral",Y,Y,166
35114,"Whitby","Whitby"," 9","Whitby",N,N,"8",0,487,"Androvic","","Thomas","People's Party - PPC","Parti populaire - PPC",N,N,0
35114,"Whitby","Whitby"," 9","Whitby",N,N,"8",0,487,"Dias","","Brian","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
35114,"Whitby","Whitby"," 9","Whitby",N,N,"8",0,487,"Kotilainen","","Johannes","Green Party","Parti Vert",N,N,0
35114,"Whitby","Whitby"," 9","Whitby",N,N,"8",0,487,"Shahid","","Maleeha","Conservative","Conservateur",N,N,0
35114,"Whitby","Whitby"," 9","Whitby",N,N,"8",0,487,"Turnbull","","Ryan","Liberal","Libéral",Y,Y,0
35114,"Whitby","Whitby"," 10","Whitby",N,N,"11",0,426,"Androvic","","Thomas","People's Party - PPC","Parti populaire - PPC",N,N,0
35114,"Whitby","Whitby"," 10","Whitby",N,N,"11",0,426,"Dias","","Brian","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
35114,"Whitby","Whitby"," 10","Whitby",N,N,"11",0,426,"Kotilainen","","Johannes","Green Party","Parti Vert",N,N,0
35114,"Whitby","Whitby"," 10","Whitby",N,N,"11",0,426,"Shahid","","Maleeha","Conservative","Conservateur",N,N,0
35114,"Whitby","Whitby"," 10","Whitby",N,N,"11",0,426,"Turnbull","","Ryan","Liberal","Libéral",Y,Y,0
35114,"Whitby","Whitby"," 11","Whitby",N,N,"",0,445,"Androvic","","Thomas","People's Party - PPC","Parti populaire - PPC",N,N,14
35114,"Whitby","Whitby"," 11","Whitby",N,N,"",0,445,"Dias","","Brian","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,59
35114,"Whitby","Whitby"," 11","Whitby",N,N,"",0,445,"Kotilainen","","Johannes","Green Party","Parti Vert",N,N,7
35114,"Whitby","Whitby"," 11","Whitby",N,N,"",0,445,"Shahid","","Maleeha","Conservative","Conservateur",N,N,145
35114,"Whitby","Whitby"," 11","Whitby",N,N,"",0,445,"Turnbull","","Ryan","Liberal","Libéral",Y,Y,151
35114,"Whitby","Whitby"," 12","Whitby",N,N,"13",0,400,"Androvic","","Thomas","People's Party - PPC","Parti populaire - PPC",N,N,0
35114,"Whitby","Whitby"," 12","Whitby",N,N,"13",0,400,"Dias","","Brian","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
35114,"Whitby","Whitby"," 12","Whitby",N,N,"13",0,400,"Kotilainen","","Johannes","Green Party","Parti Vert",N,N,0
35114,"Whitby","Whitby"," 12","Whitby",N,N,"13",0,400,"Shahid","","Maleeha","Conservative","Conservateur",N,N,0
35114,"Whitby","Whitby"," 12","Whitby",N,N,"13",0,400,"Turnbull","","Ryan","Liberal","Libéral",Y,Y,0
