Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
35062,"Mississauga--Malton","Mississauga--Malton"," 1","Mississauga",N,N,"",0,402,"Ahmed","","Waseem","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,21
35062,"Mississauga--Malton","Mississauga--Malton"," 1","Mississauga",N,N,"",0,402,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35062,"Mississauga--Malton","Mississauga--Malton"," 1","Mississauga",N,N,"",0,402,"Davidson","","Mark","Green Party","Parti Vert",N,N,1
35062,"Mississauga--Malton","Mississauga--Malton"," 1","Mississauga",N,N,"",0,402,"Gaheer","","Iqwinder","Liberal","Libéral",N,Y,72
35062,"Mississauga--Malton","Mississauga--Malton"," 1","Mississauga",N,N,"",0,402,"Roach","","Clyde","Conservative","Conservateur",N,N,22
35062,"Mississauga--Malton","Mississauga--Malton"," 2","Mississauga",N,N,"",1,528,"Ahmed","","Waseem","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,22
35062,"Mississauga--Malton","Mississauga--Malton"," 2","Mississauga",N,N,"",1,528,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35062,"Mississauga--Malton","Mississauga--Malton"," 2","Mississauga",N,N,"",1,528,"Davidson","","Mark","Green Party","Parti Vert",N,N,3
35062,"Mississauga--Malton","Mississauga--Malton"," 2","Mississauga",N,N,"",1,528,"Gaheer","","Iqwinder","Liberal","Libéral",N,Y,77
35062,"Mississauga--Malton","Mississauga--Malton"," 2","Mississauga",N,N,"",1,528,"Roach","","Clyde","Conservative","Conservateur",N,N,35
35062,"Mississauga--Malton","Mississauga--Malton"," 3","Mississauga",N,N,"",4,490,"Ahmed","","Waseem","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,17
35062,"Mississauga--Malton","Mississauga--Malton"," 3","Mississauga",N,N,"",4,490,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,1
35062,"Mississauga--Malton","Mississauga--Malton"," 3","Mississauga",N,N,"",4,490,"Davidson","","Mark","Green Party","Parti Vert",N,N,1
35062,"Mississauga--Malton","Mississauga--Malton"," 3","Mississauga",N,N,"",4,490,"Gaheer","","Iqwinder","Liberal","Libéral",N,Y,84
35062,"Mississauga--Malton","Mississauga--Malton"," 3","Mississauga",N,N,"",4,490,"Roach","","Clyde","Conservative","Conservateur",N,N,15
35062,"Mississauga--Malton","Mississauga--Malton"," 4","Mississauga",N,N,"",2,531,"Ahmed","","Waseem","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,24
35062,"Mississauga--Malton","Mississauga--Malton"," 4","Mississauga",N,N,"",2,531,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,3
35062,"Mississauga--Malton","Mississauga--Malton"," 4","Mississauga",N,N,"",2,531,"Davidson","","Mark","Green Party","Parti Vert",N,N,1
35062,"Mississauga--Malton","Mississauga--Malton"," 4","Mississauga",N,N,"",2,531,"Gaheer","","Iqwinder","Liberal","Libéral",N,Y,71
35062,"Mississauga--Malton","Mississauga--Malton"," 4","Mississauga",N,N,"",2,531,"Roach","","Clyde","Conservative","Conservateur",N,N,26
35062,"Mississauga--Malton","Mississauga--Malton"," 5","Mississauga",N,N,"",4,370,"Ahmed","","Waseem","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,9
35062,"Mississauga--Malton","Mississauga--Malton"," 5","Mississauga",N,N,"",4,370,"Chilelli","","Frank","Marxist-Leninist","Marxiste-Léniniste",N,N,0
35062,"Mississauga--Malton","Mississauga--Malton"," 5","Mississauga",N,N,"",4,370,"Davidson","","Mark","Green Party","Parti Vert",N,N,1
35062,"Mississauga--Malton","Mississauga--Malton"," 5","Mississauga",N,N,"",4,370,"Gaheer","","Iqwinder","Liberal","Libéral",N,Y,57
35062,"Mississauga--Malton","Mississauga--Malton"," 5","Mississauga",N,N,"",4,370,"Roach","","Clyde","Conservative","Conservateur",N,N,21
