Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
59019,"New Westminster--Burnaby","New Westminster--Burnaby"," 1","Burnaby",N,N,"",1,363,"Heide","","Kevin","People's Party - PPC","Parti populaire - PPC",N,N,8
59019,"New Westminster--Burnaby","New Westminster--Burnaby"," 1","Burnaby",N,N,"",1,363,"Jaffer","","Rozina","Liberal","Libéral",N,N,59
59019,"New Westminster--Burnaby","New Westminster--Burnaby"," 1","Burnaby",N,N,"",1,363,"Julian","","Peter","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,58
59019,"New Westminster--Burnaby","New Westminster--Burnaby"," 1","Burnaby",N,N,"",1,363,"Macdonald","","David","Green Party","Parti Vert",N,N,2
59019,"New Westminster--Burnaby","New Westminster--Burnaby"," 1","Burnaby",N,N,"",1,363,"Munro","","Paige","Conservative","Conservateur",N,N,20
59019,"New Westminster--Burnaby","New Westminster--Burnaby"," 2","Burnaby",N,N,"",6,843,"Heide","","Kevin","People's Party - PPC","Parti populaire - PPC",N,N,9
59019,"New Westminster--Burnaby","New Westminster--Burnaby"," 2","Burnaby",N,N,"",6,843,"Jaffer","","Rozina","Liberal","Libéral",N,N,89
59019,"New Westminster--Burnaby","New Westminster--Burnaby"," 2","Burnaby",N,N,"",6,843,"Julian","","Peter","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,145
59019,"New Westminster--Burnaby","New Westminster--Burnaby"," 2","Burnaby",N,N,"",6,843,"Macdonald","","David","Green Party","Parti Vert",N,N,9
59019,"New Westminster--Burnaby","New Westminster--Burnaby"," 2","Burnaby",N,N,"",6,843,"Munro","","Paige","Conservative","Conservateur",N,N,84
59019,"New Westminster--Burnaby","New Westminster--Burnaby"," 3","Burnaby",Y,N,"",0,0,"Heide","","Kevin","People's Party - PPC","Parti populaire - PPC",N,N,0
59019,"New Westminster--Burnaby","New Westminster--Burnaby"," 3","Burnaby",Y,N,"",0,0,"Jaffer","","Rozina","Liberal","Libéral",N,N,0
59019,"New Westminster--Burnaby","New Westminster--Burnaby"," 3","Burnaby",Y,N,"",0,0,"Julian","","Peter","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",Y,Y,0
