Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
35030,"Flamborough--Glanbrook","Flamborough--Glanbrook"," 1","Hamilton",N,N,"",0,478,"Hatch","","Thomas","Green Party","Parti Vert",N,N,7
35030,"Flamborough--Glanbrook","Flamborough--Glanbrook"," 1","Hamilton",N,N,"",0,478,"Muys","","Dan","Conservative","Conservateur",N,Y,70
35030,"Flamborough--Glanbrook","Flamborough--Glanbrook"," 1","Hamilton",N,N,"",0,478,"Newick","","Lorne","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,19
35030,"Flamborough--Glanbrook","Flamborough--Glanbrook"," 1","Hamilton",N,N,"",0,478,"Panchyshyn","","Bill","People's Party - PPC","Parti populaire - PPC",N,N,9
35030,"Flamborough--Glanbrook","Flamborough--Glanbrook"," 1","Hamilton",N,N,"",0,478,"Sgro","","Vito","Liberal","Libéral",N,N,47
35030,"Flamborough--Glanbrook","Flamborough--Glanbrook"," 2","Hamilton",N,N,"",0,507,"Hatch","","Thomas","Green Party","Parti Vert",N,N,5
35030,"Flamborough--Glanbrook","Flamborough--Glanbrook"," 2","Hamilton",N,N,"",0,507,"Muys","","Dan","Conservative","Conservateur",N,Y,58
35030,"Flamborough--Glanbrook","Flamborough--Glanbrook"," 2","Hamilton",N,N,"",0,507,"Newick","","Lorne","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,21
35030,"Flamborough--Glanbrook","Flamborough--Glanbrook"," 2","Hamilton",N,N,"",0,507,"Panchyshyn","","Bill","People's Party - PPC","Parti populaire - PPC",N,N,17
35030,"Flamborough--Glanbrook","Flamborough--Glanbrook"," 2","Hamilton",N,N,"",0,507,"Sgro","","Vito","Liberal","Libéral",N,N,57
35030,"Flamborough--Glanbrook","Flamborough--Glanbrook"," 3","Hamilton",N,N,"7",0,403,"Hatch","","Thomas","Green Party","Parti Vert",N,N,0
35030,"Flamborough--Glanbrook","Flamborough--Glanbrook"," 3","Hamilton",N,N,"7",0,403,"Muys","","Dan","Conservative","Conservateur",N,Y,0
35030,"Flamborough--Glanbrook","Flamborough--Glanbrook"," 3","Hamilton",N,N,"7",0,403,"Newick","","Lorne","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
35030,"Flamborough--Glanbrook","Flamborough--Glanbrook"," 3","Hamilton",N,N,"7",0,403,"Panchyshyn","","Bill","People's Party - PPC","Parti populaire - PPC",N,N,0
35030,"Flamborough--Glanbrook","Flamborough--Glanbrook"," 3","Hamilton",N,N,"7",0,403,"Sgro","","Vito","Liberal","Libéral",N,N,0
35030,"Flamborough--Glanbrook","Flamborough--Glanbrook"," 4","Hamilton",N,N,"5",0,383,"Hatch","","Thomas","Green Party","Parti Vert",N,N,0
35030,"Flamborough--Glanbrook","Flamborough--Glanbrook"," 4","Hamilton",N,N,"5",0,383,"Muys","","Dan","Conservative","Conservateur",N,Y,0
35030,"Flamborough--Glanbrook","Flamborough--Glanbrook"," 4","Hamilton",N,N,"5",0,383,"Newick","","Lorne","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
35030,"Flamborough--Glanbrook","Flamborough--Glanbrook"," 4","Hamilton",N,N,"5",0,383,"Panchyshyn","","Bill","People's Party - PPC","Parti populaire - PPC",N,N,0
35030,"Flamborough--Glanbrook","Flamborough--Glanbrook"," 4","Hamilton",N,N,"5",0,383,"Sgro","","Vito","Liberal","Libéral",N,N,0
35030,"Flamborough--Glanbrook","Flamborough--Glanbrook"," 5","Hamilton",N,N,"",0,395,"Hatch","","Thomas","Green Party","Parti Vert",N,N,7
35030,"Flamborough--Glanbrook","Flamborough--Glanbrook"," 5","Hamilton",N,N,"",0,395,"Muys","","Dan","Conservative","Conservateur",N,Y,159
35030,"Flamborough--Glanbrook","Flamborough--Glanbrook"," 5","Hamilton",N,N,"",0,395,"Newick","","Lorne","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,40
35030,"Flamborough--Glanbrook","Flamborough--Glanbrook"," 5","Hamilton",N,N,"",0,395,"Panchyshyn","","Bill","People's Party - PPC","Parti populaire - PPC",N,N,13
35030,"Flamborough--Glanbrook","Flamborough--Glanbrook"," 5","Hamilton",N,N,"",0,395,"Sgro","","Vito","Liberal","Libéral",N,N,82
35030,"Flamborough--Glanbrook","Flamborough--Glanbrook"," 6","Hamilton",N,N,"9",0,437,"Hatch","","Thomas","Green Party","Parti Vert",N,N,0
35030,"Flamborough--Glanbrook","Flamborough--Glanbrook"," 6","Hamilton",N,N,"9",0,437,"Muys","","Dan","Conservative","Conservateur",N,Y,0
35030,"Flamborough--Glanbrook","Flamborough--Glanbrook"," 6","Hamilton",N,N,"9",0,437,"Newick","","Lorne","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
35030,"Flamborough--Glanbrook","Flamborough--Glanbrook"," 6","Hamilton",N,N,"9",0,437,"Panchyshyn","","Bill","People's Party - PPC","Parti populaire - PPC",N,N,0
35030,"Flamborough--Glanbrook","Flamborough--Glanbrook"," 6","Hamilton",N,N,"9",0,437,"Sgro","","Vito","Liberal","Libéral",N,N,0
35030,"Flamborough--Glanbrook","Flamborough--Glanbrook"," 7","Hamilton",N,N,"",1,421,"Hatch","","Thomas","Green Party","Parti Vert",N,N,11
35030,"Flamborough--Glanbrook","Flamborough--Glanbrook"," 7","Hamilton",N,N,"",1,421,"Muys","","Dan","Conservative","Conservateur",N,Y,179
35030,"Flamborough--Glanbrook","Flamborough--Glanbrook"," 7","Hamilton",N,N,"",1,421,"Newick","","Lorne","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,22
35030,"Flamborough--Glanbrook","Flamborough--Glanbrook"," 7","Hamilton",N,N,"",1,421,"Panchyshyn","","Bill","People's Party - PPC","Parti populaire - PPC",N,N,6
35030,"Flamborough--Glanbrook","Flamborough--Glanbrook"," 7","Hamilton",N,N,"",1,421,"Sgro","","Vito","Liberal","Libéral",N,N,99
35030,"Flamborough--Glanbrook","Flamborough--Glanbrook"," 8","Hamilton",N,N,"",1,314,"Hatch","","Thomas","Green Party","Parti Vert",N,N,3
35030,"Flamborough--Glanbrook","Flamborough--Glanbrook"," 8","Hamilton",N,N,"",1,314,"Muys","","Dan","Conservative","Conservateur",N,Y,156
35030,"Flamborough--Glanbrook","Flamborough--Glanbrook"," 8","Hamilton",N,N,"",1,314,"Newick","","Lorne","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,30
35030,"Flamborough--Glanbrook","Flamborough--Glanbrook"," 8","Hamilton",N,N,"",1,314,"Panchyshyn","","Bill","People's Party - PPC","Parti populaire - PPC",N,N,12
35030,"Flamborough--Glanbrook","Flamborough--Glanbrook"," 8","Hamilton",N,N,"",1,314,"Sgro","","Vito","Liberal","Libéral",N,N,73
35030,"Flamborough--Glanbrook","Flamborough--Glanbrook"," 9","Hamilton",N,N,"",0,495,"Hatch","","Thomas","Green Party","Parti Vert",N,N,8
35030,"Flamborough--Glanbrook","Flamborough--Glanbrook"," 9","Hamilton",N,N,"",0,495,"Muys","","Dan","Conservative","Conservateur",N,Y,167
35030,"Flamborough--Glanbrook","Flamborough--Glanbrook"," 9","Hamilton",N,N,"",0,495,"Newick","","Lorne","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,41
35030,"Flamborough--Glanbrook","Flamborough--Glanbrook"," 9","Hamilton",N,N,"",0,495,"Panchyshyn","","Bill","People's Party - PPC","Parti populaire - PPC",N,N,14
35030,"Flamborough--Glanbrook","Flamborough--Glanbrook"," 9","Hamilton",N,N,"",0,495,"Sgro","","Vito","Liberal","Libéral",N,N,125
